Gender,USCitizen,English,POE,BooksReadSummer,ReadProgHS,PartReadProgHS,OwnBookSummer,PercentReadSummer,WhyNotRead,OtherReasonsNot,FamilyRead,SummerSurvey,QuizScore,FirstGen,PercentReadSummerFollowup,PercentReadSemester,Reread,CWSRead,CWSWrite,Think,Challenge,EnjoyBook,EventAdd,CourseEffect,FollowupSurvey,Book,Year,PercentReadSemesterM,ReadSummer,ReadFollowup,ReadSemester,Read,AttendEvent,ConversationsCount,ConversationsWith,BookLength,BookDifficulty,KnowSummerRead,WhichOrientation
Male,Yes,Yes,Humanities,2,Yes,Yes,No,0,"Too Busy	, Not Reader",,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,10,Yes,Yes,Yes,0,Too Busy,,No,Yes,1,No,0,15,No,Some of the chapters in the book,Free write in class,3,3,1,1,No,Yes,The Warriors,2013,15,No,No,No,No,No,,,,,,
Male,Yes,Yes,,1,Yes,No,No,0,,thought it was optional,No,Yes,,No,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,2,Yes,Yes,No,,,Wasn't aware of it (applied to Juniata very late),No,Yes,0.25,No,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,,No,No,,Yes,,,,,,
Male,Yes,Yes,Social Sciences,0,Yes,Yes,No,0,"Too Busy	, Topic Dislike",,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Fine Arts,5,No,Yes,No,0,"Too Busy	, Topic Dislike",,No,Yes,0.25,Yes,0,0,No,The book wasn't assigned,None,3,3,3,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,No,Yes,Social Sciences,0,Yes,Yes,No,0,Too Busy,Summer internship,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Exploratory,0,No,No,No,0,,I didn't know it was an assignment,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,1,1,3,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,0,Yes,No,No,0,"No Point, Topic Dislike",,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,,No,No,0,"Not Reader, Topic Dislike",N/A,No,Yes,,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,0,Too Busy,,No,Yes,1,,,0,No,The book wasn't assigned,None,1,1,1,3,No,Yes,The Warriors,2013,0,No,,No,,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,0,Too Busy,,No,Yes,1,No,5,5,No,The book wasn't assigned,None,2,2,2,3,No,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,0,Too Busy,,No,Yes,1,Yes,5,5,No,The book wasn't assigned,None,4,3,3,3,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,No,0,,I did not know/think it was required or necessary,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,0,Yes,Yes,Yes,0,Topic Dislike,i did not have time,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,30,Yes,Yes,No,0,Topic Dislike,I forgot about it,No,Yes,0.25,Yes,0,5,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",3,1,1,3,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,1,Yes,Yes,No,0,Too Busy,,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,,,,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,0,"Too Busy	, Not Reader, Boring, Topic Dislike",,No,Yes,0.25,Yes,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,4,Yes,No,No,0,,Did not own a copy,No,Yes,0.5,No,0,10,No,Some of the chapters in the book,Response/Reflection paper,5,3,3,,No,Yes,The Warriors,2013,10,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,Yes,0,No Point,,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,1,No,No,No,0,"Too Busy	, Not Reader",,No,Yes,0.25,No,0,10,No,Some of the chapters in the book,Response/Reflection paper,4,4,2,,No,Yes,The Warriors,2013,10,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,10,No,No,No,0,Too Busy,,No,Yes,0.5,No,0,100,No,Some of the chapters in the book,Formal Essay for CWS,5,4,3,4,No,Yes,The Warriors,2013,100,No,No,Yes,Yes,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,No,Yes,0,Too Busy,Didn't think it was required,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,"Not Reader, Boring",,No,Yes,0.25,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,Too Busy,,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,3,Yes,Yes,No,0,Topic Dislike,,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,1,No,No,No,0,No Point,,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,0,Too Busy,,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,1,1,1,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,9,No,No,Yes,0,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.75,Yes,20,20,No,The book wasn't assigned,None,2,2,5,5,No,Yes,The Warriors,2013,20,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Humanities,8,Yes,Yes,No,0,"Boring, Topic Dislike",,No,Yes,1,No,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Social Sciences,0,No,No,No,0,"Too Busy	, Not Reader, No Point, Topic Dislike",,No,Yes,0,Yes,0,100,No,All of the book,Formal Essay for CWS,3,3,1,1,No,Yes,The Warriors,2013,100,No,No,Yes,Yes,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,0,Too Busy,,No,Yes,1,No,0,60,Yes,Some of the chapters in the book,"Formal Essay for CWS, Free write in class",5,4,5,5,Yes,Yes,The Warriors,2013,60,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Fine Arts,3,Yes,Yes,No,0,No Point,"Was confused as to whether we needed to read it, or if it was just a suggestion.",No,Yes,0.25,No,0,0,No,The book wasn't assigned,None,1,1,,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Fine Arts,6,Yes,Yes,No,0,Topic Dislike,,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,15,No,No,No,0,"No Point, Topic Dislike",,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,,Did not own a copy,No,Yes,,No,0,50,Yes,Some of the chapters in the book,Response/Reflection paper,4,4,5,,,Yes,The Warriors,2013,50,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,Too Busy,,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,7,Yes,Yes,Yes,0,"Too Busy	, Topic Dislike",,No,Yes,0.5,Yes,0,10,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,10,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,3,No,Yes,No,0,,enrolled into Juniata late,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,,5,No,No,No,0,Too Busy,I was working and had extra curricular activities.,No,Yes,0.5,Yes,0,0,No,The book wasn't assigned,None,,,,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,No,0,Not Reader,,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,2,No,Yes,Yes,0,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.5,No,10,15,,The book wasn't assigned,None,3,2,1,2,No,Yes,The Warriors,2013,15,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,0,No,No,No,0,Too Busy,,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,2,No,No,No,0,,I never bought it. I didn't know about it.,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,1,1,1,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,1,No,Yes,No,0,,I read the wrong book,Yes,Yes,0.25,Yes,0,0,No,Some of the chapters in the book,Formal Essay for CWS,3,3,1,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,2,No,No,No,0,Too Busy,Didnt know I had too,No,Yes,,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,0,Yes,Yes,Yes,0,,I couldn't get it,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,No,Yes,Natural Sciences,3,No,No,No,0,Topic Dislike,,No,Yes,,Yes,0,0,No,The book wasn't assigned,None,1,1,1,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,2,No,No,Yes,0,Too Busy,,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,0,"Too Busy	, Boring, Topic Dislike",,,Yes,0.75,Yes,0,0,No,The book wasn't assigned,"Formal Essay for CWS, Formal Essay for another class, Free write in class, Response/Reflection paper, Blog post",,,,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,10,Yes,Yes,Yes,0,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,1,1,1,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,No,No,No,0,,,No,Yes,,Yes,0,0,No,The book wasn't assigned,None,3,3,3,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,0,No,No,No,0,Too Busy,I worked 2 jobs which is what took up all my time for the entire summer.,No,Yes,,Yes,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,20,Yes,Yes,No,0,,I didn't know about it.,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,0,"Too Busy	, Boring, Topic Dislike",I worked almost every single day this summer.,No,Yes,0.25,No,0,5,No,Some of the chapters in the book,Response/Reflection paper,4,4,1,1,No,Yes,The Warriors,2013,5,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,3,Yes,Yes,No,0,Topic Dislike,,No,Yes,0.25,Yes,0,0,No,The book wasn't assigned,None,1,1,1,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,No,0,Topic Dislike,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Fine Arts,1,Yes,No,No,0,Topic Dislike,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Humanities,1,Yes,Yes,Yes,0,"Too Busy	, No Point",I didn't feel like doing it.,No,Yes,0.75,No,1,0,No,The book wasn't assigned,None,1,1,3,1,No,Yes,The Warriors,2013,1,No,No,No,No,No,,,,,,
Male,Yes,Yes,Social Sciences,0,No,No,No,0,"Too Busy	, Not Reader, No Point, Boring, Topic Dislike",was not mandatory,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,,,,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,,I didn't know we had summer reading,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,0,Too Busy,,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,3,No,No,Yes,0,"Too Busy	, Topic Dislike",,No,Yes,0,Yes,10,10,No,The book wasn't assigned,None,2,2,2,4,No,Yes,The Warriors,2013,10,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,0,Yes,Yes,Yes,0,Boring,,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Social Sciences,1,No,No,Yes,0,Boring,,No,Yes,,Yes,10,20,No,The book wasn't assigned,None,2,3,4,3,No,Yes,The Warriors,2013,20,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,0,Too Busy,It wasn't mandatory,No,Yes,0.25,No,,,,,,,,,,,Yes,The Warriors,2013,,No,,,,No,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,No,0,Too Busy,Didn't have time,No,Yes,0.25,No,0,0,No,The book wasn't assigned,None,,,,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,0,No,No,No,0,Topic Dislike,,No,Yes,0.5,Yes,0,10,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",5,3,2,2,No,Yes,The Warriors,2013,10,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,3,Yes,Yes,No,0,Too Busy,,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,,,,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,20,No,No,No,0,"Boring, Topic Dislike",,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,2,2,1,4,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,No,Yes,0,"Not Reader, Boring, Topic Dislike",,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Social Sciences,5,No,No,No,0,,The book was not assigned,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,3,3,3,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Social Sciences,3,No,No,No,0,Too Busy,,No,Yes,0.75,Yes,0,0,No,The book wasn't assigned,None,,,,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,No,0,Too Busy,,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,3,3,3,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,No,No,0,,I was unaware we were supposed to read it.,No,Yes,0.5,No,0,0,No,All of the book,None,3,3,3,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,0,Too Busy,Everyone said it was very dry,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,1,1,1,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,Topic Dislike,,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,1,1,1,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,7,Yes,Yes,No,0,Topic Dislike,I heard it was awful.,No,Yes,0,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,No,0,,I was told it was optional,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,5,No,No,No,0,,"I didn't know about it, I will read it now that I heard of it.",No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,3,No,No,No,0,Too Busy,Wasn't aware that it was assigned as summer reading.,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,3,No,No,Yes,0,,I didn't have it until I bought it on campus.,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,5,No,No,No,0,,Did not know about it.,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Social Sciences,2,Yes,Yes,No,0,"Too Busy	, Not Reader, Topic Dislike",,No,Yes,0.75,Yes,0,0,No,The book wasn't assigned,Response/Reflection paper,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,4,No,No,No,0,Too Busy,I didn't buy it.,No,Yes,0.5,Yes,0,10,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",4,3,1,1,No,Yes,The Warriors,2013,10,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,0,Yes,No,No,0,"Too Busy	, No Point, Topic Dislike","I was unsure if the book would actually be discussed in class, and therefore did not obtain a copy to read.",No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,1,1,1,2,No,Yes,The Warriors,2013,0,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Humanities,2,Yes,Yes,No,0,Too Busy,I didn't know we were supposed to read it until the August Orientation,No,Yes,0.5,No,0,1,No,All of the book,Formal Essay for CWS,3,3,1,4,No,Yes,The Warriors,2013,1,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Social Sciences,0,No,No,No,0,Topic Dislike,,No,Yes,0.5,No,0,100,No,All of the book,Formal Essay for CWS,3,3,3,2,No,Yes,The Warriors,2013,100,No,No,Yes,Yes,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,12,No,No,No,0,,somehow wasn't aware of the assignment,No,Yes,0.5,No,0,5,No,Some of the chapters in the book,"Formal Essay for CWS, Response/Reflection paper",3,2,4,3,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,No,0,"Too Busy	, Boring",,No,Yes,0.25,No,0,5,No,Some of the chapters in the book,Formal Essay for CWS,3,1,2,1,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,0,Yes,Yes,No,0,Too Busy,I didn't know it was an assignment,No,Yes,0.25,No,0,100,Yes,Some of the chapters in the book,Formal Essay for CWS,2,2,2,,No,Yes,The Warriors,2013,100,No,No,Yes,Yes,No,,,,,,
Female,Yes,Yes,Natural Sciences,10,No,No,No,0,Topic Dislike,,No,Yes,0.75,Yes,0,0,No,The book wasn't assigned,None,1,1,1,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,0,Yes,Yes,No,0,No Point,,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Exploratory,5,Yes,Yes,Yes,0,"Too Busy	, Topic Dislike",,No,Yes,0.25,No,1,1,Yes,The book wasn't assigned,None,1,2,5,1,No,Yes,The Warriors,2013,1,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,No,0,Too Busy,Forgot to buy,No,Yes,0.75,No,0,90,No,All of the book,Formal Essay for CWS,5,5,3,4,No,Yes,The Warriors,2013,90,No,No,Yes,Yes,Yes,,,,,,
Female,Yes,Yes,Social Sciences,5,No,No,,0,Topic Dislike,,No,Yes,0.5,No,0,5,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Humanities,1,No,No,No,0,,I read a different book instead.,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Exploratory,2,Yes,Yes,No,0,Too Busy,,No,Yes,0.75,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Natural Sciences,1,No,No,Yes,0,Boring,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,5,Yes,Yes,No,0,Topic Dislike,,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,3,3,3,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,5,No,No,No,0,"Too Busy	, Topic Dislike",I had too much going on to consider reading it in the first place.,No,Yes,,No,0,0,No,The book wasn't assigned,None,,,,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,2,Yes,No,Yes,0.01,Too Busy,,Yes,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Male,Yes,Yes,Fine Arts,0,Yes,Yes,Yes,1,"No Point, Boring, Topic Dislike",,Yes,Yes,0.5,Yes,15,0,No,The book wasn't assigned,None,3,3,1,1,No,Yes,The Warriors,2013,15,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,1,No,No,Yes,1,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.5,Yes,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,6,No,No,Yes,1,Too Busy,I was reading other books and ran out of time.,No,Yes,0.75,No,0,25,Yes,Some of the chapters in the book,Formal Essay for CWS,5,4,4,3,No,Yes,The Warriors,2013,25,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,3,Yes,Yes,No,1,"Too Busy	, Boring, Topic Dislike",I was reading a different series and i was told it wasnt required.,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,1,1,1,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Social Sciences,5,Yes,Yes,Yes,1,Too Busy,,No,Yes,0.5,No,30,30,No,The book wasn't assigned,None,4,5,2,4,No,Yes,The Warriors,2013,30,No,No,No,No,Yes,,,,,,
Male,Yes,Yes,Natural Sciences,6,Yes,Yes,Yes,1,"Boring, Topic Dislike",i was reading other things,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,40,No,No,Yes,2,Too Busy,,No,Yes,0.25,No,1,,No,The book wasn't assigned,None,3,3,3,3,No,Yes,The Warriors,2013,,No,No,,,No,,,,,,
Female,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,2,Too Busy,"We were told it was optional, and I planned on finishing it during class.",No,Yes,0,No,0,15,Yes,Some of the chapters in the book,Free write in class,4,3,2,5,No,Yes,The Warriors,2013,15,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Natural Sciences,1,Yes,Yes,Yes,2,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.25,Yes,50,75,No,The book wasn't assigned,None,2,3,4,5,No,Yes,The Warriors,2013,75,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,0,No,No,Yes,2,Not Reader,,No,Yes,0.5,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Fine Arts,8,Yes,Yes,Yes,2,"Too Busy	, Boring",,No,Yes,0.75,No,5,5,No,The book wasn't assigned,None,3,3,4,2,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,0,No,No,Yes,3,Too Busy,work took up majority of time,No,Yes,0.25,No,0,0,No,The book wasn't assigned,None,3,3,3,,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Humanities,2,Yes,Yes,Yes,3,Boring,,No,Yes,0.25,No,5,0,No,The book wasn't assigned,None,3,3,1,3,No,Yes,The Warriors,2013,5,No,No,No,No,Yes,,,,,,
Female,Yes,Yes,Social Sciences,1,No,No,Yes,3,"Too Busy	, Not Reader, Boring",,No,Yes,0.5,No,0,0,No,The book wasn't assigned,None,,,,,,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Male,Yes,Yes,Natural Sciences,2,Yes,Yes,Yes,3,"Too Busy	, Not Reader, Boring",,No,Yes,0.75,No,0,0,No,The book wasn't assigned,None,3,3,3,1,No,Yes,The Warriors,2013,0,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,4,"Boring, Topic Dislike","It was very dry and I am very particular about the writing styles of the books I read. I did try, but I often found myself reading an entire passage without retaining any of the information, even though I'd reread the passage several times",Yes,Yes,,No,1,0,No,The book wasn't assigned,None,5,3,1,,No,Yes,The Warriors,2013,1,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,4,Yes,Yes,Yes,5,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.25,,,,,,,,,,,,,The Warriors,2013,,No,,,,,,,,,,
Female,Yes,Yes,Natural Sciences,6,Yes,Yes,Yes,5,"Too Busy	, No Point, Boring, Topic Dislike",,No,Yes,0.5,No,10,0,No,The book wasn't assigned,None,4,1,1,1,No,Yes,The Warriors,2013,10,No,No,No,No,No,,,,,,
Female,Yes,Yes,Natural Sciences,3,Yes,Yes,Yes,5,"Too Busy	, Boring, Topic Dislike",,No,Yes,0.5,Yes,4,0,No,The book wasn't assigned,None,1,1,1,,,Yes,The Warriors,2013,4,No,No,No,No,No,,,,,,
Female,Yes,Yes,Social Sciences,2,Yes,Yes,Yes,5,"Too Busy	, No Point, Boring",,No,Yes,0,No,5,7,No,Some of the chapters in the book,Response/Reflection paper,2,2,1,,No,Yes,The Warriors,2013,7,No,No,No,No,No,,,,,,
